brand,model,year,km_driven,fuel_type,transmission,owner_type,mileage_kmpl,engine_cc,power_bhp,seats,location,selling_price_lakhs
Volkswagen,Vento,2014,139096,Petrol,Manual,Third,19.1,796,54.6,5.0,Ahmedabad,0.8
Hyundai,Venue,2016,104624,CNG,Manual,First,11.6,2494,156.8,5.0,Pune,4.92
Hyundai,i20,2008,192984,Petrol,Manual,First,12.1,2494,173.4,5.0,Ahmedabad,0.8
Mahindra,XUV500,2013,141499,Petrol,Manual,Second,17.3,2494,,5.0,Pune,3.53
Maruti,Alto,2016,125856,Electric,Manual,First,16.9,1498,97.7,5.0,Kolkata,6.77
Volkswagen,Vento,2010,171916,Diesel,Automatic,Second,14.4,1997,132.9,5.0,Bangalore,1.6
Maruti,Ertiga,2015,110771,Diesel,Manual,First,16.4,1997,130.8,7.0,Jaipur,3.5
Toyota,Glanza,2024,41791,Petrol,Manual,Second,13.6,1248,83.7,5.0,Kolkata,10.39
Hyundai,i10,2017,100035,Petrol,Automatic,Second,21.3,998,78.6,7.0,Delhi,4.28
Ford,EcoSport,2019,65176,CNG,Automatic,First,17.9,998,61.4,5.0,Jaipur,6.56
Maruti,Swift,2011,172131,Petrol,Automatic,Second,12.6,1248,80.8,5.0,Kolkata,0.94
Mahindra,XUV300,2012,149791,Diesel,Manual,Second,15.9,1248,77.6,5.0,Hyderabad,0.8
Mahindra,XUV300,2023,43928,Diesel,Automatic,Second,13.2,796,55.8,4.0,Mumbai,9.56
Ford,Endeavour,2014,129091,Petrol,Manual,Third,12.9,2996,201.2,5.0,Lucknow,3.29
Mahindra,Scorpio,2011,168780,CNG,Manual,Second,12.2,998,60.3,5.0,Jaipur,0.8
Mahindra,Bolero,2014,138571,Petrol,Manual,Third,15.5,1248,87.1,5.0,Jaipur,1.57
Tata,Tiago,2014,120552,Petrol,Automatic,Second,16.1,2494,156.2,5.0,Mumbai,5.96
Audi,A4,2018,85014,CNG,Manual,First,11.0,1498,111.8,5.0,Delhi,16.99
BMW,3 Series,2022,41072,Petrol,Manual,Second,17.7,1498,98.1,5.0,Lucknow,31.56
Mahindra,Bolero,2020,59235,Diesel,Manual,First,10.9,2996,202.0,5.0,Ahmedabad,10.59
Honda,WR-V,2011,177609,Diesel,Manual,First,20.2,796,54.4,5.0,Hyderabad,0.8
Hyundai,i10,2014,129785,CNG,Manual,Second,14.0,796,59.5,4.0,Kolkata,0.8
Maruti,Swift,2022,44179,Petrol,Automatic,First,16.8,998,70.1,7.0,Delhi,6.71
Volkswagen,Vento,2014,140198,Diesel,Manual,First,12.9,2494,161.3,5.0,Chennai,3.15
Audi,A4,2015,116345,Diesel,Manual,Second,18.9,1197,84.2,5.0,Bangalore,7.76
Mahindra,XUV300,2023,37426,Diesel,Automatic,First,11.5,2494,173.6,5.0,Lucknow,12.61
Ford,Figo,2012,140672,Electric,Manual,Third,13.7,1997,136.9,5.0,Ahmedabad,4.13
Honda,City,2008,196463,Diesel,Manual,First,13.9,1498,100.5,5.0,Hyderabad,0.8
Tata,Altroz,2010,172584,Petrol,Manual,First,14.7,2996,195.0,5.0,Lucknow,1.23
Toyota,Fortuner,2022,53589,Petrol,Manual,First,12.0,2494,166.9,5.0,Delhi,12.82
BMW,3 Series,2023,29247,Petrol,Automatic,Second,17.9,1498,93.8,5.0,Jaipur,34.04
Volkswagen,Polo,2020,72151,Petrol,Manual,First,14.7,998,74.8,5.0,Hyderabad,6.35
Maruti,Alto,2009,178360,Petrol,Manual,First,,1248,84.3,4.0,Bangalore,0.8
Maruti,Dzire,2014,112763,Petrol,Manual,Second,15.1,1197,77.7,7.0,Bangalore,1.36
Ford,EcoSport,2023,22529,Petrol,Manual,First,17.8,1197,83.7,5.0,Kolkata,6.87
Tata,Nexon,2014,123506,Petrol,Manual,Second,12.1,998,63.8,5.0,Ahmedabad,0.86
Ford,Figo,2019,75193,Diesel,Manual,First,12.7,1997,137.0,5.0,Jaipur,6.9
Maruti,Ertiga,2020,65340,CNG,Manual,First,17.5,1498,100.4,5.0,Mumbai,5.03
Mahindra,Scorpio,2015,115024,Petrol,Automatic,First,13.1,998,63.7,5.0,Chennai,4.21
Hyundai,i20,2024,20854,Diesel,Manual,Third,15.5,1248,81.4,5.0,Chennai,8.17
Volkswagen,Polo,2011,181961,Diesel,Manual,Third,13.5,796,54.0,7.0,Mumbai,0.8
Hyundai,Creta,2017,91016,Diesel,Manual,First,9.7,2494,162.6,5.0,Ahmedabad,5.91
Hyundai,i10,2017,83755,Diesel,Manual,First,14.9,1197,77.9,5.0,Delhi,4.03
Hyundai,Creta,2018,94880,Petrol,Manual,Fourth & Above,14.8,2996,202.8,5.0,Bangalore,5.73
Maruti,WagonR,2013,129609,Electric,Manual,First,14.4,998,64.8,6.0,Bangalore,4.25
Hyundai,i10,2015,119781,Diesel,Manual,Second,19.1,796,54.5,5.0,Mumbai,0.8
Maruti,Baleno,2010,183195,CNG,Manual,First,15.2,796,62.8,6.0,Jaipur,0.8
Hyundai,i10,2021,43607,Petrol,Manual,First,8.1,2996,195.7,5.0,Lucknow,7.55
Maruti,Ertiga,2022,50198,Petrol,Manual,Second,8.0,2996,198.7,5.0,Hyderabad,7.72
Maruti,Ertiga,2023,33013,Petrol,Manual,First,12.5,1997,133.0,5.0,Ahmedabad,6.72
Hyundai,i20,2017,101070,Petrol,Manual,Second,10.4,2996,194.5,5.0,Delhi,5.77
Tata,Nexon,2020,76514,Petrol,Manual,First,15.4,796,58.6,5.0,Ahmedabad,4.88
Mahindra,Bolero,2015,124221,CNG,Manual,Third,15.7,796,49.1,7.0,Lucknow,1.0
Hyundai,i10,2010,183526,Petrol,Manual,First,17.4,796,56.2,5.0,Pune,0.8
Mahindra,XUV500,2017,119034,Petrol,Manual,First,12.1,2996,198.9,5.0,Jaipur,6.16
Hyundai,i20,2024,11260,Diesel,Manual,Second,,998,69.5,5.0,Pune,8.47
Mahindra,Scorpio,2009,184854,Diesel,Automatic,First,16.9,1248,80.2,5.0,Kolkata,1.85
Volkswagen,Polo,2015,134190,Diesel,Manual,First,13.7,1997,130.0,5.0,Pune,3.43
Tata,Altroz,2020,55089,Petrol,Manual,First,13.1,2996,,5.0,Lucknow,7.54
Maruti,Swift,2012,147882,Diesel,Automatic,Third,14.8,998,60.0,5.0,Chennai,0.87
Mahindra,Bolero,2017,94495,Petrol,Automatic,Second,13.3,1248,83.5,6.0,Lucknow,5.22
Hyundai,Venue,2009,198146,Petrol,Manual,Second,13.0,796,57.8,5.0,Bangalore,0.8
Tata,Altroz,2024,10361,Diesel,Manual,Second,12.1,1997,131.2,4.0,Mumbai,8.29
Mahindra,Bolero,2008,201083,Diesel,Automatic,First,15.7,1197,80.7,5.0,Lucknow,0.8
Tata,Nexon,2022,33269,Petrol,Automatic,Third,13.8,1498,104.5,5.0,Jaipur,7.3
Honda,WR-V,2013,148600,CNG,Automatic,First,13.2,1498,99.4,5.0,Delhi,4.08
BMW,3 Series,2016,99728,Petrol,Automatic,Third,13.1,1997,128.6,5.0,Jaipur,13.3
Volkswagen,Vento,2011,168083,Petrol,Manual,Second,16.7,998,58.0,5.0,Chennai,0.8
BMW,X1,2020,60352,CNG,Manual,Fourth & Above,16.8,1498,95.8,5.0,Lucknow,15.65
Maruti,Ertiga,2018,96875,Petrol,Automatic,Second,13.4,2494,167.1,5.0,Pune,7.47
Hyundai,Verna,2021,54147,CNG,Manual,First,14.3,1498,99.1,5.0,Ahmedabad,6.22
Mahindra,Bolero,2018,99791,Diesel,Automatic,First,13.3,1248,89.2,5.0,Chennai,7.36
Toyota,Fortuner,2014,126919,Petrol,Manual,Second,17.6,998,59.3,5.0,Pune,3.02
Hyundai,Creta,2014,135197,Petrol,Manual,Second,13.5,1197,81.6,5.0,Mumbai,1.5
Ford,Endeavour,2020,64300,Petrol,Manual,Fourth & Above,14.2,1248,78.6,5.0,Delhi,4.94
Audi,A6,2012,148036,Diesel,Automatic,First,10.8,1997,134.3,5.0,Lucknow,3.28
Maruti,Baleno,2008,190426,Diesel,Manual,Third,12.2,2494,163.6,7.0,Kolkata,1.01
Maruti,Ertiga,2022,37363,Petrol,Automatic,Third,14.0,2996,203.3,7.0,Hyderabad,8.78
Hyundai,i20,2024,20317,Petrol,Manual,First,18.5,998,62.7,7.0,Pune,7.72
Mahindra,XUV300,2015,117423,Petrol,Manual,First,16.5,1248,78.8,5.0,Ahmedabad,3.22
Mahindra,Scorpio,2016,108022,Petrol,Manual,First,14.1,998,70.7,5.0,Mumbai,2.26
Tata,Altroz,2023,41611,Diesel,Automatic,First,13.5,1997,135.8,6.0,Ahmedabad,10.25
Hyundai,i10,2022,36202,Diesel,Manual,Third,13.3,2996,206.0,5.0,Bangalore,8.29
BMW,3 Series,2019,75565,Petrol,Automatic,Second,15.1,796,50.8,5.0,Ahmedabad,17.46
Hyundai,Venue,2023,29967,Diesel,Manual,First,13.2,2494,157.6,4.0,Hyderabad,9.99
Honda,WR-V,2020,60966,Diesel,Manual,First,15.8,2494,167.6,7.0,Kolkata,7.63
Tata,Tiago,2018,81654,Diesel,Manual,Second,18.1,796,55.8,6.0,Jaipur,3.55
Toyota,Glanza,2013,146196,CNG,Manual,First,14.8,1248,80.3,5.0,Delhi,0.8
Toyota,Fortuner,2010,176902,Electric,Manual,Second,13.2,2494,167.9,5.0,Lucknow,2.08
Maruti,WagonR,2010,184787,Petrol,Manual,Second,11.0,2996,198.7,5.0,Mumbai,1.6
Mahindra,XUV500,2010,185607,Petrol,Manual,Second,11.6,1997,136.0,7.0,Delhi,0.8
Maruti,WagonR,2015,127597,Diesel,Manual,Second,14.3,2996,200.7,5.0,Chennai,4.89
Tata,Nexon,2012,155356,Diesel,Automatic,First,15.1,1248,85.1,5.0,Bangalore,3.29
Hyundai,Verna,2019,70360,Petrol,Manual,First,13.1,1997,126.1,5.0,Mumbai,5.54
Hyundai,Venue,2021,55097,Petrol,Manual,Second,12.6,1197,79.2,5.0,Lucknow,6.67
Mahindra,Bolero,2021,56035,Diesel,Manual,Second,15.9,796,52.7,7.0,Delhi,6.07
Ford,Endeavour,2016,119774,Petrol,Manual,Second,,1197,87.0,5.0,Jaipur,2.41
Maruti,Ertiga,2022,57555,Electric,Manual,First,14.9,1498,108.5,5.0,Hyderabad,9.17
Volkswagen,Polo,2009,183930,Diesel,Automatic,First,13.7,998,67.8,5.0,Lucknow,1.21
Honda,Amaze,2010,174977,Petrol,Manual,First,17.1,1248,78.4,7.0,Kolkata,0.8
Maruti,Swift,2010,167183,Diesel,Automatic,Second,18.6,1498,98.7,5.0,Delhi,2.26
Ford,Endeavour,2022,47439,Petrol,Manual,Second,17.6,796,61.3,5.0,Kolkata,6.88
Hyundai,i20,2010,173827,Diesel,Manual,First,11.8,2494,165.1,5.0,Mumbai,1.62
Hyundai,Verna,2019,80032,Diesel,Automatic,First,17.7,1197,82.5,5.0,Chennai,5.98
Volkswagen,Vento,2023,44841,Diesel,Manual,First,15.6,998,71.2,4.0,Chennai,8.22
Hyundai,i20,2019,65043,Diesel,Manual,First,17.1,796,59.8,5.0,Mumbai,5.0
Maruti,Swift,2022,54005,Diesel,Manual,First,11.7,1997,125.9,7.0,Lucknow,6.57
Maruti,WagonR,2015,108890,Petrol,Automatic,First,11.0,2996,206.2,7.0,Bangalore,6.58
Toyota,Fortuner,2016,115293,Diesel,Manual,Second,12.8,2494,170.0,5.0,Kolkata,6.31
Maruti,Dzire,2010,175104,Diesel,Automatic,First,14.7,2494,,5.0,Ahmedabad,4.64
Maruti,WagonR,2009,173701,Electric,Automatic,Second,16.0,796,51.1,5.0,Bangalore,2.54
Maruti,WagonR,2024,30980,CNG,Manual,Second,16.3,796,35.4,5.0,Mumbai,4.58
BMW,5 Series,2012,151825,CNG,Manual,First,18.2,1498,100.7,7.0,Mumbai,2.1
Honda,WR-V,2020,67114,CNG,Manual,Second,10.5,2996,199.6,5.0,Bangalore,8.16
Tata,Harrier,2019,80462,Petrol,Manual,First,14.6,1197,80.9,5.0,Chennai,5.3
Honda,WR-V,2011,150751,Petrol,Manual,Second,18.7,1498,100.4,5.0,Chennai,1.49
Ford,EcoSport,2022,40144,CNG,Manual,Second,15.0,1498,99.2,5.0,Pune,6.38
Honda,Amaze,2008,205911,Diesel,Manual,First,17.1,1197,83.5,5.0,Hyderabad,0.8
Tata,Tiago,2018,101919,Petrol,Manual,Second,15.9,796,51.4,5.0,Jaipur,3.79
Hyundai,Verna,2013,136748,Petrol,Manual,First,16.8,1197,77.9,5.0,Chennai,1.27
Toyota,Etios,2024,33429,Diesel,Manual,First,15.9,796,52.8,5.0,Hyderabad,10.49
Mahindra,XUV300,2024,14243,Petrol,Automatic,First,14.6,1498,93.7,5.0,Lucknow,11.07
Toyota,Glanza,2023,40775,Electric,Manual,Third,16.0,796,62.3,5.0,Chennai,10.46
Mahindra,XUV300,2008,193899,Petrol,Manual,Second,13.9,2494,171.1,4.0,Hyderabad,0.8
Hyundai,Venue,2016,118682,Diesel,Automatic,First,18.3,998,62.7,5.0,Bangalore,3.94
Mahindra,XUV300,2012,157767,Diesel,Manual,Third,14.7,1248,81.9,5.0,Lucknow,0.8
Tata,Harrier,2021,48206,Diesel,Manual,Second,12.8,2494,164.6,7.0,Chennai,6.78
Toyota,Fortuner,2016,118145,Petrol,Manual,First,16.7,796,48.4,5.0,Hyderabad,1.83
Maruti,WagonR,2024,22397,Diesel,Manual,Second,12.1,2494,169.4,7.0,Hyderabad,7.99
Honda,Jazz,2020,73337,Petrol,Manual,First,17.5,1498,95.0,,Bangalore,6.18
Honda,Amaze,2021,60469,Petrol,Manual,First,16.3,998,62.8,5.0,Jaipur,5.98
Hyundai,Venue,2011,156514,Diesel,Manual,First,15.8,998,62.8,5.0,Hyderabad,0.8
Tata,Harrier,2012,157997,Petrol,Manual,First,14.6,1197,75.7,5.0,Chennai,0.8
Hyundai,i10,2018,94604,Diesel,Manual,First,18.0,1997,125.3,5.0,Lucknow,5.65
Volkswagen,Vento,2018,76285,Petrol,Automatic,Third,15.1,1248,79.0,5.0,Mumbai,5.68
Tata,Nexon,2014,128628,Petrol,Manual,First,17.2,796,50.5,5.0,Lucknow,1.34
Mahindra,Scorpio,2020,62893,Diesel,Manual,Second,18.8,998,61.2,5.0,Mumbai,5.26
Maruti,Alto,2011,156963,Diesel,Automatic,First,13.7,1498,99.8,5.0,Jaipur,3.15
Maruti,WagonR,2022,49015,CNG,Automatic,First,19.6,796,60.5,5.0,Ahmedabad,5.8
Hyundai,i10,2014,125434,Petrol,Manual,Second,12.6,2494,168.5,5.0,Chennai,3.43
Maruti,Alto,2020,72282,Petrol,Automatic,Second,13.8,1197,82.5,5.0,Bangalore,5.2
Ford,Figo,2018,103068,Diesel,Manual,First,15.2,1498,97.6,5.0,Delhi,5.26
Volkswagen,Vento,2017,100252,Electric,Manual,Second,12.9,1498,103.3,5.0,Pune,6.96
Hyundai,i20,2015,107905,Petrol,Manual,Fourth & Above,16.4,998,73.5,5.0,Jaipur,1.44
Maruti,Alto,2024,12483,Diesel,Manual,First,,998,67.9,5.0,Pune,7.56
Hyundai,i20,2011,177051,Electric,Manual,First,17.0,1197,81.4,7.0,Bangalore,3.37
BMW,3 Series,2023,41079,Petrol,Automatic,First,15.8,1498,98.9,5.0,Jaipur,31.9
Toyota,Innova,2023,31675,Petrol,Manual,Second,13.5,1997,134.9,7.0,Chennai,11.69
Honda,WR-V,2020,58195,Diesel,Manual,Second,15.1,1197,77.4,4.0,Lucknow,5.7
Maruti,WagonR,2019,69222,CNG,Manual,Second,13.3,2494,,5.0,Delhi,5.92
Maruti,WagonR,2010,175867,Diesel,Manual,First,13.4,2494,166.9,5.0,Bangalore,1.79
Honda,WR-V,2015,123796,Diesel,Manual,First,12.4,2494,168.9,5.0,Bangalore,4.77
Ford,EcoSport,2010,173693,Petrol,Manual,Second,12.7,1997,131.7,5.0,Bangalore,1.39
Maruti,Ertiga,2010,178235,Diesel,Automatic,Third,12.6,796,49.2,5.0,Mumbai,0.8
Audi,A4,2012,149030,Diesel,Manual,First,20.1,1248,88.1,7.0,Pune,0.8
Hyundai,Verna,2010,189541,Petrol,Manual,Third,9.6,2996,203.6,7.0,Chennai,1.52
Maruti,Dzire,2019,85265,Diesel,Manual,First,17.8,998,69.3,5.0,Kolkata,4.06
Mahindra,XUV300,2017,99809,CNG,Manual,First,12.8,1997,,5.0,Lucknow,4.6
Tata,Nexon,2009,186929,Petrol,Manual,First,13.2,1997,139.0,5.0,Jaipur,0.8
Toyota,Fortuner,2017,97969,CNG,Manual,First,14.4,1248,79.8,7.0,Bangalore,4.84
Volkswagen,Polo,2021,60372,Diesel,Manual,Second,12.7,2494,158.2,,Chennai,8.65
Tata,Harrier,2024,23173,Petrol,Automatic,First,13.2,1498,90.0,7.0,Ahmedabad,9.25
Mahindra,Bolero,2011,154474,CNG,Automatic,First,13.4,1248,86.0,5.0,Ahmedabad,1.3
Toyota,Fortuner,2021,50249,CNG,Manual,First,15.8,1197,75.1,5.0,Mumbai,5.18
Ford,Endeavour,2023,30687,Petrol,Manual,First,16.6,1498,93.4,7.0,Chennai,7.18
Maruti,Baleno,2020,81110,Petrol,Manual,Third,11.6,2494,172.5,5.0,Kolkata,5.54
Hyundai,i20,2024,22771,Petrol,Manual,Second,11.7,1997,134.6,5.0,Ahmedabad,8.08
Tata,Harrier,2022,55164,Petrol,Manual,First,14.0,1248,78.4,6.0,Pune,6.37
Toyota,Etios,2009,181614,Petrol,Manual,Second,17.9,998,59.6,7.0,Mumbai,0.8
Maruti,Dzire,2013,125190,Diesel,Manual,Second,16.0,1498,98.6,5.0,Jaipur,1.73
Hyundai,Creta,2024,32309,Petrol,Automatic,First,16.5,1197,78.1,5.0,Chennai,9.65
Audi,A4,2010,179728,CNG,Automatic,Second,18.4,1997,129.2,5.0,Hyderabad,0.8
Ford,Endeavour,2021,60578,Petrol,Automatic,First,16.6,998,69.5,4.0,Ahmedabad,7.08
Maruti,Swift,2008,184683,Petrol,Manual,First,16.4,1498,96.8,4.0,Hyderabad,0.8
Volkswagen,Polo,2017,86494,Diesel,Manual,First,17.8,1248,75.2,5.0,Ahmedabad,5.39
Mahindra,XUV500,2021,57838,Diesel,Manual,First,16.2,796,58.3,5.0,Chennai,6.33
Ford,Endeavour,2011,161962,Petrol,Automatic,First,11.4,1997,125.4,4.0,Jaipur,2.65
Toyota,Glanza,2020,53171,CNG,Manual,First,17.4,2494,161.6,5.0,Kolkata,6.49
Ford,EcoSport,2017,104776,Petrol,Automatic,Third,12.3,998,69.2,5.0,Jaipur,3.92
Ford,Figo,2012,158294,Petrol,Automatic,Second,14.6,1498,97.9,5.0,Ahmedabad,2.68
Tata,Harrier,2009,176291,Petrol,Manual,Second,9.4,2996,205.7,5.0,Pune,1.54
Honda,Amaze,2017,97178,Diesel,Automatic,Second,19.7,1197,86.0,5.0,Hyderabad,4.8
Hyundai,Creta,2018,74398,Petrol,Automatic,Second,17.3,796,49.1,5.0,Bangalore,3.72
Honda,WR-V,2012,148061,Petrol,Manual,First,18.4,998,65.3,7.0,Mumbai,0.8
Maruti,WagonR,2014,131727,Diesel,Manual,First,18.9,998,71.2,5.0,Jaipur,1.88
Tata,Altroz,2013,132618,Diesel,Manual,First,13.5,998,64.0,4.0,Ahmedabad,0.94
Volkswagen,Vento,2024,13477,Petrol,Automatic,Second,14.5,796,51.7,5.0,Lucknow,9.74
Hyundai,i20,2024,21322,Petrol,Manual,First,12.9,2494,171.5,7.0,Mumbai,10.88
Mahindra,XUV300,2017,100292,Diesel,Manual,Third,15.8,1248,84.7,6.0,Pune,4.05
Maruti,Ertiga,2022,54596,Petrol,Automatic,Second,16.0,1498,98.0,5.0,Bangalore,7.34
Hyundai,Verna,2023,36722,CNG,Manual,Fourth & Above,16.6,1248,84.7,5.0,Ahmedabad,4.29
Toyota,Innova,2013,136150,Diesel,Automatic,Fourth & Above,14.3,1197,88.4,5.0,Delhi,2.67
Ford,Endeavour,2023,20456,Petrol,Automatic,First,17.1,796,44.0,6.0,Pune,7.36
Ford,EcoSport,2024,33881,Diesel,Manual,First,16.0,998,62.9,5.0,Kolkata,7.75
Mahindra,Bolero,2021,38359,Petrol,Manual,First,16.3,1197,87.9,5.0,Pune,7.29
Maruti,Swift,2010,178920,Diesel,Manual,First,13.8,1197,80.7,5.0,Hyderabad,0.8
Mahindra,XUV300,2009,187578,CNG,Manual,Second,14.1,2494,161.5,5.0,Lucknow,0.8
Ford,Figo,2014,139747,Diesel,Manual,Third,14.8,998,63.7,5.0,Mumbai,1.49
BMW,5 Series,2010,171766,Electric,Manual,First,17.4,998,77.2,5.0,Mumbai,0.8
Honda,Amaze,2021,57596,Diesel,Manual,First,13.1,2996,192.4,4.0,Mumbai,9.33
Honda,City,2012,156464,Diesel,Manual,Fourth & Above,17.4,796,60.0,5.0,Ahmedabad,0.8
Ford,Figo,2019,66808,Petrol,Automatic,Third,9.9,2996,198.8,5.0,Mumbai,8.83
Hyundai,i20,2014,131454,Petrol,Automatic,Third,18.0,796,51.4,5.0,Ahmedabad,1.78
Hyundai,Verna,2008,199369,Petrol,Manual,First,,998,65.5,5.0,Kolkata,0.8
Honda,WR-V,2021,61311,Petrol,Automatic,First,16.7,1197,81.0,5.0,Jaipur,7.89
Maruti,Dzire,2024,34741,Petrol,Manual,First,16.7,1197,75.2,4.0,Lucknow,6.1
Honda,City,2015,122388,Petrol,Manual,First,11.8,2996,195.3,7.0,Kolkata,4.95
Mahindra,Bolero,2012,152204,Petrol,Manual,First,11.9,2996,207.3,5.0,Delhi,3.44
Tata,Nexon,2023,42861,Diesel,Manual,Second,16.7,998,69.6,5.0,Pune,6.42
Hyundai,i10,2018,83544,Diesel,Manual,Fourth & Above,13.4,2494,166.8,7.0,Hyderabad,4.39
Tata,Altroz,2016,108837,Petrol,Manual,Second,,796,57.8,5.0,Mumbai,2.37
Audi,A6,2015,104604,Petrol,Manual,First,19.0,1498,95.0,5.0,Lucknow,6.05
BMW,5 Series,2018,82787,Petrol,Manual,First,,2494,,5.0,Bangalore,14.88
Maruti,Baleno,2011,158980,Diesel,Manual,First,14.1,1997,126.7,5.0,Kolkata,1.75
Toyota,Fortuner,2009,187815,CNG,Automatic,Third,11.9,2494,165.7,5.0,Delhi,0.8
Toyota,Innova,2014,138617,Petrol,Manual,Second,12.9,2996,201.4,5.0,Lucknow,4.34
Volkswagen,Vento,2024,25906,Petrol,Manual,Second,11.7,2494,158.3,7.0,Jaipur,9.87
Tata,Altroz,2012,154939,Petrol,Automatic,First,11.4,2996,212.0,4.0,Bangalore,4.57
Maruti,WagonR,2024,15953,Diesel,Manual,First,15.5,1248,82.4,7.0,Ahmedabad,8.31
Honda,Jazz,2008,203298,Petrol,Manual,Third,13.9,2494,175.1,6.0,Pune,0.8
Tata,Altroz,2024,8768,Petrol,Manual,Fourth & Above,13.2,1997,139.0,5.0,Chennai,6.66
Honda,WR-V,2015,107042,Diesel,Manual,First,14.6,1498,101.9,5.0,Lucknow,3.5
Honda,WR-V,2011,181978,Petrol,Manual,First,14.7,1498,93.1,5.0,Kolkata,0.8
Hyundai,i10,2018,96502,Diesel,Manual,Second,18.3,1248,88.2,5.0,Lucknow,4.84
Hyundai,Venue,2024,16866,CNG,Automatic,Third,13.8,2494,165.7,5.0,Lucknow,9.51
Hyundai,i20,2018,74322,CNG,Automatic,First,18.6,1248,81.5,7.0,Jaipur,4.79
Honda,Amaze,2024,33350,Diesel,Manual,First,17.5,1248,86.6,5.0,Ahmedabad,8.39
Honda,Amaze,2018,95886,Petrol,Manual,Second,12.8,1997,138.7,5.0,Bangalore,5.48
Toyota,Glanza,2020,55123,Petrol,Manual,Third,18.1,1248,86.6,5.0,Ahmedabad,6.71
Toyota,Innova,2011,162846,Petrol,Automatic,Second,16.8,1248,72.6,5.0,Lucknow,1.01
Toyota,Innova,2011,163661,Petrol,Automatic,First,13.7,1997,127.4,5.0,Hyderabad,1.7
Maruti,Baleno,2022,51045,Petrol,Manual,Second,16.5,1997,130.0,5.0,Pune,6.01
Hyundai,Verna,2017,98818,Diesel,Manual,Second,17.3,1248,86.4,7.0,Jaipur,3.04
Volkswagen,Vento,2013,142673,Petrol,Automatic,Third,14.0,1248,78.9,5.0,Lucknow,2.11
Toyota,Etios,2010,168329,Electric,Manual,Second,11.2,1498,95.5,5.0,Kolkata,1.32
Volkswagen,Vento,2010,178803,CNG,Manual,Second,14.6,1498,94.4,5.0,Kolkata,0.8
Tata,Tiago,2017,117482,Diesel,Manual,Second,14.8,1248,88.6,6.0,Chennai,3.77
Toyota,Innova,2015,127957,Diesel,Manual,Second,16.1,1498,93.3,6.0,Bangalore,2.7
Maruti,Alto,2011,155262,Diesel,Manual,Fourth & Above,14.0,1498,101.8,5.0,Jaipur,0.8
Hyundai,Verna,2012,153953,Diesel,Manual,Second,16.1,1997,126.9,5.0,Hyderabad,2.06
Hyundai,Creta,2017,95755,CNG,Automatic,First,10.7,2996,205.1,7.0,Delhi,6.83
Honda,Amaze,2017,97070,Petrol,Manual,First,13.8,1498,97.6,5.0,Lucknow,3.98
Hyundai,Verna,2021,54409,Diesel,Manual,First,11.2,1997,139.6,5.0,Jaipur,7.21
Toyota,Etios,2024,27600,Petrol,Automatic,First,17.5,1197,81.2,7.0,Pune,13.5
Honda,City,2015,122360,Petrol,Automatic,First,13.5,2494,164.3,5.0,Lucknow,5.98
Hyundai,i10,2018,95537,Diesel,Manual,First,11.1,2996,203.1,7.0,Kolkata,7.06
Volkswagen,Vento,2008,210131,CNG,Manual,First,15.6,1197,80.3,5.0,Ahmedabad,0.8
Hyundai,Creta,2011,178523,Diesel,Manual,First,10.2,2996,204.3,5.0,Kolkata,1.89
BMW,3 Series,2020,61561,Petrol,Manual,First,14.5,2996,197.4,7.0,Jaipur,18.05
Hyundai,Creta,2014,145103,Petrol,Manual,First,18.6,1248,83.3,5.0,Chennai,2.24
Hyundai,Creta,2008,201505,Petrol,Manual,First,13.3,796,56.3,5.0,Hyderabad,0.8
Ford,Endeavour,2012,141283,Petrol,Manual,First,10.2,2996,203.8,5.0,Pune,2.6
Maruti,WagonR,2023,31102,Diesel,Manual,Second,11.7,1997,128.4,7.0,Pune,7.54
Hyundai,Verna,2011,162426,Electric,Manual,First,18.2,998,75.1,5.0,Bangalore,3.9
Tata,Tiago,2015,125808,Diesel,Manual,Second,16.0,796,56.7,5.0,Mumbai,1.89
Maruti,Swift,2016,95527,Diesel,Manual,Second,17.5,998,73.7,7.0,Hyderabad,3.26
Honda,Jazz,2018,89594,CNG,Manual,First,16.3,998,70.7,7.0,Hyderabad,3.56
Ford,EcoSport,2024,11036,Diesel,Manual,First,11.9,1248,87.2,5.0,Kolkata,8.73
BMW,5 Series,2020,77995,Petrol,Manual,Third,13.5,1498,99.4,5.0,Bangalore,15.35
Honda,City,2020,63888,Electric,Manual,Second,15.4,796,50.8,5.0,Bangalore,8.18
Mahindra,XUV500,2011,166896,Electric,Manual,First,14.2,2996,199.4,5.0,Bangalore,5.4
Maruti,Alto,2008,191590,Petrol,Automatic,Third,9.2,2494,162.7,6.0,Lucknow,1.2
Mahindra,Bolero,2020,61310,Petrol,Automatic,First,15.9,796,46.0,5.0,Lucknow,6.89
Tata,Harrier,2012,154918,Diesel,Automatic,First,19.1,1248,91.4,5.0,Mumbai,3.19
Audi,A4,2024,18636,Petrol,Manual,Third,15.7,796,53.1,5.0,Lucknow,35.44
BMW,X1,2009,182188,Diesel,Automatic,First,14.2,998,68.3,5.0,Chennai,0.8
Maruti,Ertiga,2017,85690,Diesel,Automatic,Second,16.7,1197,83.6,5.0,Bangalore,4.43
Hyundai,i20,2020,65190,Petrol,Manual,Second,13.6,1498,108.4,4.0,Delhi,5.56
